,State name,District,Population,Male,Female,Literate,Male_Literate,Female_Literate,Rural_Households,Urban_Households,Households,Age_Group_0_29,Age_Group_30_49,Age_Group_50,Age not stated,Rural/Urban,Total Number of households,Total Number of Livable,Total Number of Dilapidated,Latrine_premise,Absolute_Dilapidated,Absolute_Latrine_premise,Absolute_Livable,Households_Rural_Livable,Households_Rural_Dilapidated,Households_Rural_Toilet_Premise,Households_Urban_Livable,Households_Urban_Dilapidated,Households_Urban_Toilet_Premise,Households_Total,Percent_Diff_Rural,Percent_Diff_Urban
805,NAGALAND,Mon,250260.0,131753.0,118507.0,119626.0,67432.0,52194.0,43607.0,7415.0,51022.0,168773.0,53600.0,27437.0,450.0,Total,100,61.9,2.0,66.9,1020.44,34133.718,31582.618,26992.732999999997,872.14,14884690.408259999,4589.885,148.3,2531015.1897,51022.0,,
806,NAGALAND,Mon,250260.0,131753.0,118507.0,119626.0,67432.0,52194.0,43607.0,7415.0,51022.0,168773.0,53600.0,27437.0,450.0,Urban,100,48.7,5.6,94.2,2857.2319999999995,48062.724,24847.714000000004,21236.609,2441.9919999999997,20958712.05468,3611.105,415.24,3563850.9846000005,51022.0,,
807,NAGALAND,Mokokchung,194622.0,101092.0,93530.0,159494.0,83479.0,76015.0,37536.0,17742.0,55278.0,111243.0,52853.0,30363.0,163.0,Rural,100,34.1,0.5,96.3,276.39,53232.71399999999,18849.798,12799.776000000002,187.68,19981431.527039997,6050.022000000001,88.71,9444548.117879998,55278.0,,
808,NAGALAND,Mokokchung,194622.0,101092.0,93530.0,159494.0,83479.0,76015.0,37536.0,17742.0,55278.0,111243.0,52853.0,30363.0,163.0,Total,100,33.8,0.6,97.0,331.66799999999995,53619.66,18683.964,12687.167999999998,225.21599999999998,20126675.577600002,5996.795999999999,106.45199999999998,9513200.077200001,55278.0,,
809,NAGALAND,Mokokchung,194622.0,101092.0,93530.0,159494.0,83479.0,76015.0,37536.0,17742.0,55278.0,111243.0,52853.0,30363.0,163.0,Urban,100,33.0,0.7,98.5,386.94599999999997,54448.83,18241.74,12386.88,262.75199999999995,20437912.8288,5854.86,124.194,9660311.4186,55278.0,,
810,NAGALAND,Zunheboto,140757.0,71217.0,69540.0,102881.0,53504.0,49377.0,31267.0,6044.0,37311.0,91709.0,32267.0,16730.0,51.0,Rural,100,44.2,1.7,71.7,634.2869999999999,26751.987,16491.462000000003,13820.014000000001,531.539,8364543.77529,2671.448,102.74799999999999,1616890.09428,37311.0,,
811,NAGALAND,Zunheboto,140757.0,71217.0,69540.0,102881.0,53504.0,49377.0,31267.0,6044.0,37311.0,91709.0,32267.0,16730.0,51.0,Total,100,42.9,1.5,75.4,559.665,28132.494000000002,16006.419,13413.543,469.005,8796186.898980001,2592.876,90.66,1700327.93736,37311.0,,
812,NAGALAND,Zunheboto,140757.0,71217.0,69540.0,102881.0,53504.0,49377.0,31267.0,6044.0,37311.0,91709.0,32267.0,16730.0,51.0,Urban,100,36.1,0.2,94.4,74.62200000000001,35221.584,13469.271,11287.386999999999,62.534000000000006,11012732.66928,2181.884,12.088,2128792.53696,37311.0,,
813,NAGALAND,Wokha,166343.0,84505.0,81838.0,128208.0,67385.0,60823.0,38499.0,8170.0,46669.0,106951.0,40510.0,18811.0,71.0,Rural,100,51.6,1.0,59.5,466.69,27768.055,24081.203999999998,19865.484,384.99,10690423.494450001,4215.72,81.7,2268650.0935,46669.0,,
814,NAGALAND,Wokha,166343.0,84505.0,81838.0,128208.0,67385.0,60823.0,38499.0,8170.0,46669.0,106951.0,40510.0,18811.0,71.0,Total,100,46.0,0.9,66.5,420.02099999999996,31034.885,21467.74,17709.54,346.491,11948120.37615,3758.2,73.53,2535550.1045,46669.0,,
815,NAGALAND,Wokha,166343.0,84505.0,81838.0,128208.0,67385.0,60823.0,38499.0,8170.0,46669.0,106951.0,40510.0,18811.0,71.0,Urban,100,21.7,0.2,96.7,93.33800000000001,45128.922999999995,10127.172999999999,8354.283,76.998,17374184.06577,1772.89,16.34,3687033.0090999994,46669.0,,
816,NAGALAND,Dimapur,378811.0,197394.0,181417.0,278037.0,150142.0,127895.0,49116.0,62853.0,111969.0,243392.0,98601.0,36618.0,200.0,Rural,100,44.7,3.2,91.6,3583.0080000000003,102563.60399999999,50050.14300000001,21954.852000000003,1571.7120000000002,50375139.74063999,28095.291,2011.296,64464302.02212,111969.0,,
817,NAGALAND,Dimapur,378811.0,197394.0,181417.0,278037.0,150142.0,127895.0,49116.0,62853.0,111969.0,243392.0,98601.0,36618.0,200.0,Total,100,39.3,2.6,94.4,2911.1940000000004,105698.73600000002,44003.816999999995,19302.588,1277.016,51914991.17376001,24701.229,1634.178,66434826.538080014,111969.0,,
818,NAGALAND,Dimapur,378811.0,197394.0,181417.0,278037.0,150142.0,127895.0,49116.0,62853.0,111969.0,243392.0,98601.0,36618.0,200.0,Urban,100,34.6,2.1,96.8,2351.349,108385.992,38741.274000000005,16994.136000000002,1031.4360000000001,53234863.83071999,21747.138000000003,1319.9130000000002,68123847.55176,111969.0,,
819,NAGALAND,Phek,163418.0,971351.2166575938,79675.0,105893.0,57926.0,47967.0,38903.0,7295.0,46198.0,108514.0,37842.0,16969.0,93.0,Rural,100,54.4,2.4,75.4,1108.752,34833.292,25131.711999999996,21163.231999999996,933.672,13551195.586760001,3968.48,175.08,2541088.6514000003,46198.0,,
820,NAGALAND,Phek,163418.0,971351.2166575938,79675.0,105893.0,57926.0,47967.0,38903.0,7295.0,46198.0,108514.0,37842.0,16969.0,93.0,Total,100,52.4,2.1,77.8,970.158,35942.044,24207.751999999997,20385.172,816.9630000000001,13982533.37732,3822.58,153.195,2621972.1098,46198.0,,
821,NAGALAND,Phek,163418.0,971351.2166575938,79675.0,105893.0,57926.0,47967.0,38903.0,7295.0,46198.0,108514.0,37842.0,16969.0,93.0,Urban,100,38.9,0.4,93.6,184.792,43241.328,17971.022,15133.267,155.612,16822173.83184,2837.755,29.18,3154454.8776,46198.0,,
822,NAGALAND,Tuensang,196596.0,101933.0,94663.0,117511.0,63653.0,53858.0,347331.97052280314,9451.0,50141.0,134573.0,43210.0,18762.0,51.0,Rural,100,55.0,3.4,49.8,1704.7939999999999,24970.217999999997,27577.55,191032.58378754172,11809.286997775307,86729550.22323968,5198.05,321.334,2359935.30318,356782.97052280314,,
823,NAGALAND,Tuensang,196596.0,101933.0,94663.0,117511.0,63653.0,53858.0,347331.97052280314,9451.0,50141.0,134573.0,43210.0,18762.0,51.0,Total,100,54.8,3.4,56.6,1704.7939999999999,28379.806,27477.267999999996,190337.9198464961,11809.286997775307,98572139.41034871,5179.148,321.334,2682175.4650600003,356782.97052280314,,
824,NAGALAND,Tuensang,196596.0,101933.0,94663.0,117511.0,63653.0,53858.0,347331.97052280314,9451.0,50141.0,134573.0,43210.0,18762.0,51.0,Urban,100,53.9,3.1,88.8,1554.371,44525.208,27025.999,187211.9321117909,10767.291086206897,154650282.3257768,5094.089,292.981,4208077.4080799995,356782.97052280314,,
825,NAGALAND,Longleng,50484.0,26502.0,23982.0,29859.0,16139.0,13720.0,12686.0,2451.0,15137.0,33970.0,481461.69205658324,5271.0,33.0,Rural,100,66.1,2.2,69.0,333.014,10444.53,10005.556999999999,8385.446,279.092,1324993.0758000002,1620.1109999999999,53.922000000000004,255995.4303,15137.0,,
826,NAGALAND,Longleng,50484.0,26502.0,23982.0,29859.0,16139.0,13720.0,12686.0,2451.0,15137.0,33970.0,481461.69205658324,5271.0,33.0,Total,100,65.8,2.7,69.9,408.699,10580.763,9960.146,8347.387999999999,342.52200000000005,1342275.59418,1612.7579999999998,66.177,259334.50113000002,15137.0,,
827,NAGALAND,Longleng,50484.0,26502.0,23982.0,29859.0,16139.0,13720.0,12686.0,2451.0,15137.0,33970.0,481461.69205658324,5271.0,33.0,Urban,100,63.7,5.6,75.7,847.672,11458.709,9642.269,8080.982000000001,710.4159999999999,1453651.8237400001,1561.287,137.25599999999997,280852.95759,15137.0,,
828,NAGALAND,Kiphire,74004.0,37830.0,36174.0,41232.0,22675.0,18557.0,16032.0,4290.0,20322.0,52699.0,14955.0,6309.0,41.0,Rural,100,57.2,1.0,36.6,203.22,7437.852000000001,11624.184000000001,9170.304,160.32,1192436.4326400002,2453.88,42.9,319083.8508,20322.0,,
829,NAGALAND,Kiphire,74004.0,37830.0,36174.0,41232.0,22675.0,18557.0,16032.0,4290.0,20322.0,52699.0,14955.0,6309.0,41.0,Total,100,51.5,0.9,48.1,182.898,9774.882000000001,10465.83,8256.48,144.288,1567109.0822400004,2209.35,38.61,419342.4378000001,20322.0,,
830,NAGALAND,Kiphire,74004.0,37830.0,36174.0,41232.0,22675.0,18557.0,16032.0,4290.0,20322.0,52699.0,14955.0,6309.0,41.0,Urban,100,27.8,0.4,95.3,81.288,19366.865999999998,5649.516,4456.896000000001,64.128,3104895.9571199995,1192.62,17.16,830838.5513999999,20322.0,,
831,NAGALAND,Kohima,267988.0,138966.0,129022.0,197489.0,107038.0,90451.0,31845.0,44255.0,76100.0,173701.0,68485.0,302863.84975503536,245.0,Rural,100,33.6,0.6,52.2,456.6,39724.2,25569.6,10699.92,191.07,12650171.49,14869.68,265.53,17579944.709999997,76100.0,,
832,NAGALAND,Kohima,267988.0,138966.0,129022.0,197489.0,107038.0,90451.0,31845.0,44255.0,76100.0,173701.0,68485.0,302863.84975503536,245.0,Total,100,32.8,1.2,71.8,913.2,54639.8,24960.8,10445.159999999998,382.14,17400044.31,14515.639999999998,531.06,24180843.49,76100.0,,
833,NAGALAND,Kohima,267988.0,138966.0,129022.0,197489.0,107038.0,90451.0,31845.0,44255.0,76100.0,173701.0,68485.0,302863.84975503536,245.0,Urban,100,31.9,1.9,92.0,1445.9,70012.0,24275.9,10158.555,605.055,22295321.4,14117.345,840.845,30983810.6,76100.0,,
834,NAGALAND,Peren,95219.0,49714.0,45505.0,62204.0,34584.0,27620.0,20204.0,4073.0,24277.0,64393.0,21597.0,302863.84975503536,73.0,Rural,100,53.0,0.9,77.1,218.493,18717.567,12866.81,10708.12,181.836,3781697.2366799996,2158.69,36.657000000000004,762366.50391,24277.0,,
835,NAGALAND,Peren,95219.0,49714.0,45505.0,62204.0,34584.0,27620.0,20204.0,4073.0,24277.0,64393.0,21597.0,302863.84975503536,73.0,Total,100,54.2,1.1,79.5,267.047,19300.215,13158.134000000002,10950.568000000001,222.24400000000003,3899415.4386,2207.5660000000003,44.803000000000004,786097.7569500001,24277.0,,
836,NAGALAND,Peren,95219.0,49714.0,45505.0,62204.0,34584.0,27620.0,20204.0,4073.0,24277.0,64393.0,21597.0,302863.84975503536,73.0,Urban,100,61.1,2.1,92.9,509.81700000000006,22553.333000000002,14833.247,12344.644000000002,424.284,4556675.399320001,2488.603,85.53300000000002,918597.2530900001,24277.0,,
837,MANIPUR,Senapati,479148.0,247323.0,231825.0,264477.0,148012.0,116465.0,38008.0,1826.0,39834.0,314439.0,111516.0,52008.0,7121.289315068493,Rural,100,59.7,2.2,72.5,876.3480000000001,28879.65,23780.898,22690.776,836.176,10976577.372000001,1090.122,40.172000000000004,527342.4090000001,39834.0,,
838,MANIPUR,Senapati,479148.0,247323.0,231825.0,264477.0,148012.0,116465.0,38008.0,1826.0,39834.0,314439.0,111516.0,52008.0,7121.289315068493,Total,100,59.7,2.1,73.0,836.5140000000001,29078.82,23780.898,22690.776,798.168,11052277.9056,1090.122,38.346000000000004,530979.2532,39834.0,,
839,MANIPUR,Senapati,479148.0,247323.0,231825.0,264477.0,148012.0,116465.0,38008.0,1826.0,39834.0,314439.0,111516.0,52008.0,7121.289315068493,Urban,100,63.4,1.8,97.6,717.012,38877.984,25254.756,24097.071999999996,684.1440000000001,14776744.15872,1157.684,32.868,709911.98784,39834.0,,
840,MANIPUR,Tamenglong,140651.0,72371.0,68280.0,85006.0,47403.0,37603.0,23982.0,4119.0,28101.0,90273.0,33290.0,16924.0,164.0,Rural,100,56.6,8.4,66.4,2360.4840000000004,18659.064000000002,15905.166000000001,13573.812,2014.4880000000003,4474816.72848,2331.354,345.996,768566.8461600001,28101.0,,
841,MANIPUR,Tamenglong,140651.0,72371.0,68280.0,85006.0,47403.0,37603.0,23982.0,4119.0,28101.0,90273.0,33290.0,16924.0,164.0,Total,100,56.3,8.6,70.6,2416.6859999999997,19839.305999999997,15820.862999999998,13501.865999999998,2062.4519999999998,4757862.36492,2318.997,354.23400000000004,817181.0141399999,28101.0,,
842,MANIPUR,Tamenglong,140651.0,72371.0,68280.0,85006.0,47403.0,37603.0,23982.0,4119.0,28101.0,90273.0,33290.0,16924.0,164.0,Urban,100,54.7,10.4,96.7,2922.5040000000004,27173.667,15371.247000000001,13118.154000000002,2494.128,6516788.819940001,2253.0930000000003,428.376,1119283.34373,28101.0,,
843,MANIPUR,Churachandpur,274143.0,138820.0,135323.0,195935.0,104013.0,91922.0,52972.0,4853.0,57825.0,168608.0,67802.0,37096.0,637.0,Rural,100,53.6,2.3,82.3,1329.975,47589.975,30994.2,28392.992000000002,1218.356,25209361.556999996,2601.208,111.619,2309541.4867499997,57825.0,,
844,MANIPUR,Churachandpur,274143.0,138820.0,135323.0,195935.0,104013.0,91922.0,52972.0,4853.0,57825.0,168608.0,67802.0,37096.0,637.0,Total,100,53.5,2.3,83.4,1329.975,48226.05,30936.375,28340.02,1218.356,25546303.206000004,2596.355,111.619,2340410.2065,57825.0,,
845,MANIPUR,Churachandpur,274143.0,138820.0,135323.0,195935.0,104013.0,91922.0,52972.0,4853.0,57825.0,168608.0,67802.0,37096.0,637.0,Urban,100,52.5,2.3,98.8,1329.975,57131.1,30358.125,27810.3,1218.356,30263486.292,2547.825,111.619,2772572.2830000003,57825.0,,
846,MANIPUR,Bishnupur,237399.0,118782.0,118617.0,156333.0,87313.0,69020.0,34977.0,21172.0,56149.0,135220.0,62907.0,38815.0,457.0,Rural,100,34.7,5.9,91.1,3312.791,51151.738999999994,19483.703,12137.019000000002,2063.643,17891343.750029996,7346.684,1249.1480000000001,10829846.181079999,56149.0,,
847,MANIPUR,Bishnupur,237399.0,118782.0,118617.0,156333.0,87313.0,69020.0,34977.0,21172.0,56149.0,135220.0,62907.0,38815.0,457.0,Total,100,33.0,5.2,92.3,2919.748,51825.527,18529.17,11542.41,1818.8039999999999,18127014.578789998,6986.76,1100.9440000000002,10972500.57644,56149.0,,
848,MANIPUR,Bishnupur,237399.0,118782.0,118617.0,156333.0,87313.0,69020.0,34977.0,21172.0,56149.0,135220.0,62907.0,38815.0,457.0,Urban,100,30.1,4.1,94.4,2302.109,53004.656,16900.849000000002,10528.077,1434.0569999999998,18539438.529120002,6372.772000000001,868.052,11222145.76832,56149.0,,
849,MANIPUR,Thoubal,422168.0,210845.0,211323.0,269304.0,152617.0,116687.0,65961.0,38302.0,104263.0,251975.0,107196.0,62060.0,937.0,Rural,100,33.5,5.5,91.7,5734.465,95609.171,34928.105,22096.935,3627.855,63064765.28331,12831.17,2106.61,36620224.67642,104263.0,,
850,MANIPUR,Thoubal,422168.0,210845.0,211323.0,269304.0,152617.0,116687.0,65961.0,38302.0,104263.0,251975.0,107196.0,62060.0,937.0,Total,100,31.1,5.4,92.6,5630.202000000001,96547.53799999999,32425.793,20513.871,3561.8940000000002,63683721.54017999,11911.921999999999,2068.308,36979638.00476,104263.0,,
851,MANIPUR,Thoubal,422168.0,210845.0,211323.0,269304.0,152617.0,116687.0,65961.0,38302.0,104263.0,251975.0,107196.0,62060.0,937.0,Urban,100,26.8,5.2,94.1,5421.6759999999995,98111.483,27942.484,17677.548,3429.972,64715315.30162999,10264.936,1991.704,37578660.21866,104263.0,,
852,MANIPUR,Imphal West,517992.0,255054.0,262938.0,392626.0,205985.0,186641.0,51055.0,85746.0,136801.0,278940.0,148146.0,89394.0,1512.0,Rural,100,33.1,5.3,92.0,7250.4529999999995,125856.92,45281.13100000001,16899.205,2705.915,64256250.506000005,28381.926,4544.538,107917274.6232,136801.0,,
853,MANIPUR,Imphal West,517992.0,255054.0,262938.0,392626.0,205985.0,186641.0,51055.0,85746.0,136801.0,278940.0,148146.0,89394.0,1512.0,Total,100,31.5,4.7,94.9,6429.647000000001,129824.149,43092.315,16082.325,2399.585,66281719.27195001,27009.99,4030.062,111319014.80154002,136801.0,,
854,MANIPUR,Imphal West,517992.0,255054.0,262938.0,392626.0,205985.0,186641.0,51055.0,85746.0,136801.0,278940.0,148146.0,89394.0,1512.0,Urban,100,30.5,4.4,96.7,6019.244000000001,132286.567,41724.305,15571.775,2246.42,67538906.78185001,26152.53,3772.824,113430439.73982,136801.0,,
855,MANIPUR,Imphal East,456113.0,226094.0,230019.0,324664.0,173314.0,151350.0,64421.0,46520.0,110941.0,261530.0,123439.0,70005.0,1139.0,Rural,100,36.4,4.6,90.9,5103.286,100845.369,40382.524,23449.244,2963.366,64965595.16349,16933.28,2139.9199999999996,46913265.6588,110941.0,,
856,MANIPUR,Imphal East,456113.0,226094.0,230019.0,324664.0,173314.0,151350.0,64421.0,46520.0,110941.0,261530.0,123439.0,70005.0,1139.0,Total,100,34.4,4.0,92.8,4437.64,102953.24799999999,38163.704,22160.824,2576.84,66323511.89407999,16002.88,1860.8,47893850.9696,110941.0,,
857,MANIPUR,Imphal East,456113.0,226094.0,230019.0,324664.0,173314.0,151350.0,64421.0,46520.0,110941.0,261530.0,123439.0,70005.0,1139.0,Urban,100,31.5,3.2,95.5,3550.112,105948.655,34946.415,20292.615,2061.472,68253183.03755,14653.8,1488.64,49287314.306,110941.0,,
858,MANIPUR,Ukhrul,183998.0,94718.0,89280.0,129829.0,70148.0,59681.0,36084.0,5806.0,41890.0,113715.0,43646.0,25165.0,1472.0,Rural,100,70.4,5.2,80.4,2178.28,33679.560000000005,29490.560000000005,25403.136000000002,1876.3680000000002,12152932.430400003,4087.4240000000004,301.91200000000003,1955435.2536000002,41890.0,,
859,MANIPUR,Ukhrul,183998.0,94718.0,89280.0,129829.0,70148.0,59681.0,36084.0,5806.0,41890.0,113715.0,43646.0,25165.0,1472.0,Total,100,68.5,5.0,82.6,2094.5,34601.13999999999,28694.65,24717.54,1804.2,12485475.357599998,3977.11,290.3,2008942.1883999994,41890.0,,
860,MANIPUR,Ukhrul,183998.0,94718.0,89280.0,129829.0,70148.0,59681.0,36084.0,5806.0,41890.0,113715.0,43646.0,25165.0,1472.0,Urban,100,56.4,4.2,96.1,1759.38,40256.28999999999,23625.96,20351.376,1515.5280000000002,14526079.683599997,3274.584,243.852,2337280.1973999995,41890.0,,
861,MANIPUR,Chandel,144182.0,74579.0,69603.0,90302.0,51053.0,39249.0,30377.0,3783.0,34160.0,86255.0,39324.0,18329.0,274.0,Rural,100,58.4,4.1,77.1,1400.56,26337.36,19949.44,17740.168,1245.4569999999999,8000499.847200001,2209.272,155.10299999999998,996342.3287999999,34160.0,,
862,MANIPUR,Chandel,144182.0,74579.0,69603.0,90302.0,51053.0,39249.0,30377.0,3783.0,34160.0,86255.0,39324.0,18329.0,274.0,Total,100,56.4,5.4,79.3,1844.64,27088.88,19266.24,17132.628,1640.3580000000002,8228789.0775999995,2133.6119999999996,204.282,1024772.3304000001,34160.0,,
863,MANIPUR,Chandel,144182.0,74579.0,69603.0,90302.0,51053.0,39249.0,30377.0,3783.0,34160.0,86255.0,39324.0,18329.0,274.0,Urban,100,40.7,15.6,96.9,5328.96,33101.04,13903.12,12363.439000000002,4738.812,10055102.9208,1539.681,590.1479999999999,1252212.3432,34160.0,,
864,MIZORAM,Mamit,86364.0,44828.0,41536.0,60191.0,32977.0,27214.0,16726.0,4129.0,20855.0,1107880.7532751092,20082.0,10318.0,50.0,Rural,100,49.7,5.9,83.1,1230.4450000000002,17330.504999999997,10364.935000000001,8312.822,986.8340000000001,2898700.2662999993,2052.1130000000003,243.61100000000002,715576.5514499999,20855.0,,
865,MIZORAM,Mamit,86364.0,44828.0,41536.0,60191.0,32977.0,27214.0,16726.0,4129.0,20855.0,1107880.7532751092,20082.0,10318.0,50.0,Total,100,44.5,5.0,85.9,1042.75,17914.445000000003,9280.475,7443.07,836.3,2996370.0707000005,1837.405,206.45,739687.4340500002,20855.0,,
866,MIZORAM,Mamit,86364.0,44828.0,41536.0,60191.0,32977.0,27214.0,16726.0,4129.0,20855.0,1107880.7532751092,20082.0,10318.0,50.0,Urban,100,21.4,1.0,98.7,208.55,20583.885,4462.969999999999,3579.3639999999996,167.26,3442860.6051,883.6059999999999,41.29,849908.6116499999,20855.0,,
867,MIZORAM,Kolasib,83955.0,42918.0,41037.0,65895.0,34147.0,31748.0,9669.0,12507.0,22176.0,52147.0,20576.0,11167.0,65.0,Rural,100,47.1,2.2,95.7,487.87200000000007,21222.432,10444.896,4554.099,212.71800000000002,2051996.95008,5890.7970000000005,275.154,2654289.5702400003,22176.0,,
868,MIZORAM,Kolasib,83955.0,42918.0,41037.0,65895.0,34147.0,31748.0,9669.0,12507.0,22176.0,52147.0,20576.0,11167.0,65.0,Total,100,42.3,2.3,96.2,510.04799999999994,21333.312,9380.447999999999,4089.9869999999996,222.38699999999997,2062717.9372800002,5290.460999999999,287.661,2668157.33184,22176.0,,
869,MIZORAM,Kolasib,83955.0,42918.0,41037.0,65895.0,34147.0,31748.0,9669.0,12507.0,22176.0,52147.0,20576.0,11167.0,65.0,Urban,100,38.5,2.4,96.6,532.224,21422.016,8537.76,3722.565,232.05599999999998,2071294.72704,4815.195,300.168,2679251.5411199997,22176.0,,
870,MIZORAM,Aizawl,400309.0,199270.0,201039.0,340595.0,169547.0,171048.0,20570.0,80341.0,100911.0,235892.0,108094.0,56092.0,231.0,Rural,100,34.6,1.7,97.4,1715.4869999999999,98287.314,34915.206,7117.22,349.69,20217700.4898,27797.986,1365.7969999999998,78965010.94073999,100911.0,,
871,MIZORAM,Aizawl,400309.0,199270.0,201039.0,340595.0,169547.0,171048.0,20570.0,80341.0,100911.0,235892.0,108094.0,56092.0,231.0,Total,100,20.4,0.9,98.9,908.1990000000001,99800.979,20585.843999999997,4196.28,185.13,20529061.3803,16389.564,723.0690000000001,80181104.53839001,100911.0,,
872,MIZORAM,Aizawl,400309.0,199270.0,201039.0,340595.0,169547.0,171048.0,20570.0,80341.0,100911.0,235892.0,108094.0,56092.0,231.0,Urban,100,16.6,0.7,99.3,706.377,100204.62299999999,16751.226000000002,3414.620000000001,143.98999999999998,20612090.9511,13336.606000000002,562.387,80505396.16442999,100911.0,,
873,MIZORAM,Champhai,125745.0,63388.0,62357.0,100802.0,51440.0,49362.0,18395.0,12717.0,31112.0,78778.0,29690.0,17189.0,7121.289315068493,Rural,100,48.2,4.8,94.9,1493.376,29525.288000000004,14995.984000000002,8866.39,882.96,5431176.727600001,6129.594,610.4159999999999,3754730.8749600006,31112.0,,
874,MIZORAM,Champhai,125745.0,63388.0,62357.0,100802.0,51440.0,49362.0,18395.0,12717.0,31112.0,78778.0,29690.0,17189.0,7121.289315068493,Total,100,46.7,3.5,95.9,1088.92,29836.408000000003,14529.304000000002,8590.465,643.825,5488407.251600001,5938.839,445.095,3794296.0053600003,31112.0,,
875,MIZORAM,Champhai,125745.0,63388.0,62357.0,100802.0,51440.0,49362.0,18395.0,12717.0,31112.0,78778.0,29690.0,17189.0,7121.289315068493,Urban,100,44.4,1.5,97.4,466.68,30303.088000000003,13813.728000000001,8167.38,275.925,5574253.037600001,5646.347999999999,190.755,3853643.70096,31112.0,,
876,MIZORAM,Serchhip,64937.0,32851.0,32086.0,54476.0,27598.0,26878.0,7472.0,8018.0,15490.0,39568.0,15894.0,9404.0,71.0,Rural,100,52.0,6.2,96.4,960.38,14932.36,8054.8,3885.44,463.264,1115745.9392,4169.36,497.116,1197276.6248,15490.0,,
877,MIZORAM,Serchhip,64937.0,32851.0,32086.0,54476.0,27598.0,26878.0,7472.0,8018.0,15490.0,39568.0,15894.0,9404.0,71.0,Total,100,49.3,7.9,97.9,1223.71,15164.71,7636.57,3683.696,590.288,1133107.1312,3952.874,633.422,1215906.4478,15490.0,,
878,MIZORAM,Serchhip,64937.0,32851.0,32086.0,54476.0,27598.0,26878.0,7472.0,8018.0,15490.0,39568.0,15894.0,9404.0,71.0,Urban,100,46.6,9.6,99.4,1487.04,15397.06,7218.34,3481.952,717.312,1150468.3232,3736.388,769.7280000000001,1234536.2708,15490.0,,
879,MIZORAM,Lunglei,161428.0,82891.0,78537.0,121122.0,64515.0,512917.86410395236,21479.0,17315.0,38794.0,100250.0,39690.0,21424.0,64.0,Rural,100,49.8,3.9,80.5,1512.9660000000001,31229.17,19319.412,10696.542,837.6809999999999,6707713.424299999,8622.87,675.285,5407330.785499999,38794.0,,
880,MIZORAM,Lunglei,161428.0,82891.0,78537.0,121122.0,64515.0,512917.86410395236,21479.0,17315.0,38794.0,100250.0,39690.0,21424.0,64.0,Total,100,40.0,2.6,87.6,1008.6440000000001,33983.544,15517.6,8591.6,558.4540000000001,7299325.415760001,6926.0,450.19,5884250.6436,38794.0,,
881,MIZORAM,Lunglei,161428.0,82891.0,78537.0,121122.0,64515.0,512917.86410395236,21479.0,17315.0,38794.0,100250.0,39690.0,21424.0,64.0,Urban,100,26.8,0.8,97.2,310.35200000000003,37707.768000000004,10396.792000000001,5756.372,171.832,8099251.488720001,4640.42,138.52,6529100.029200001,38794.0,,
882,MIZORAM,Lawngtlai,117894.0,60599.0,57295.0,62861.0,36444.0,26417.0,21993.0,5273.0,27266.0,1107880.7532751092,25303.0,11831.0,37.0,Rural,100,49.7,5.2,60.5,1417.832,16495.93,13551.202000000001,10930.521,1143.636,3627949.8849,2620.681,274.196,869830.3889,27266.0,,
883,MIZORAM,Lawngtlai,117894.0,60599.0,57295.0,62861.0,36444.0,26417.0,21993.0,5273.0,27266.0,1107880.7532751092,25303.0,11831.0,37.0,Total,100,47.1,4.6,66.9,1254.2359999999999,18240.954,12842.286,10358.703000000001,1011.6779999999999,4011733.01322,2483.583,242.558,961845.50442,27266.0,,
884,MIZORAM,Lawngtlai,117894.0,60599.0,57295.0,62861.0,36444.0,26417.0,21993.0,5273.0,27266.0,1107880.7532751092,25303.0,11831.0,37.0,Urban,100,34.6,1.6,98.3,436.2560000000001,26802.478,9434.036,7609.578,351.88800000000003,5894668.986539999,1824.458,84.36800000000001,1413294.6649399998,27266.0,,
885,MIZORAM,Saiha,56574.0,28594.0,27980.0,42233.0,21861.0,20372.0,7043.0,5784.0,12827.0,37127.0,12784.0,6636.0,27.0,Rural,100,32.4,5.2,87.0,667.0040000000001,11159.49,4155.948,2281.932,366.236,785962.8807,1874.016,300.768,645464.9016,12827.0,,
886,MIZORAM,Saiha,56574.0,28594.0,27980.0,42233.0,21861.0,20372.0,7043.0,5784.0,12827.0,37127.0,12784.0,6636.0,27.0,Total,100,30.9,4.0,91.5,513.08,11736.705,3963.5429999999997,2176.287,281.72,826616.13315,1787.256,231.36,678851.0172,12827.0,,
887,MIZORAM,Saiha,56574.0,28594.0,27980.0,42233.0,21861.0,20372.0,7043.0,5784.0,12827.0,37127.0,12784.0,6636.0,27.0,Urban,100,28.7,2.3,97.6,295.02099999999996,12519.152,3681.3489999999997,2021.3410000000001,161.989,881723.87536,1660.0079999999998,133.03199999999998,724107.75168,12827.0,,
888,TRIPURA,West Tripura,1725739.0,879428.0,846311.0,1361354.0,722998.0,638356.0,289621.0,217016.0,506637.0,940424.0,499719.0,284637.0,959.0,Rural,100,41.4,4.0,85.2,20265.48,431654.724,209747.718,119903.094,11584.84,1250162728.1960402,89844.62400000001,8680.64,936759815.83584,506637.0,,
889,TRIPURA,West Tripura,1725739.0,879428.0,846311.0,1361354.0,722998.0,638356.0,289621.0,217016.0,506637.0,940424.0,499719.0,284637.0,959.0,Total,100,37.6,3.8,90.5,19252.206,458506.485,190495.512,108897.496,11005.598,1327931066.92185,81598.016,8246.608,995032433.4876,506637.0,,
